id,sigma_xx,sigma_yy,sigma_zz,tau_xy,tau_yz,tau_zx,sigma_Y,temperature_c,strain_rate,batch_id,yielded
2970,50.2818,-55.3722,-165.155,-72.9297,-63.7888,54.1713,233.505,61.2214,0.0405245,14,1
2971,139.284,-17.3385,-121.404,-16.4961,114.87,6.4841,176.638,53.2106,0.000413642,14,1
2972,-65.7332,33.5202,41.5468,123.594,53.2928,136.125,234.342,99.6513,0.0700583,24,1
2973,-24.0638,-17.0316,-0.386136,-49.0372,12.8054,71.174,228.422,92.725,0.0917918,16,0
2974,51.6613,44.6726,165.434,18.4291,178.254,201.368,216.716,22.3261,0.00401071,2,1
2975,-38.7489,-72.7384,-53.8448,36.535,4.33299,-107.34,210.614,54.0245,0.05047,15,0
2976,-9.19639,-186.374,10.9527,-227.332,-0.322093,119.517,196.092,98.0767,0.00990654,22,1
2977,-60.6796,20.453,-94.4255,18.8982,-7.30561,-7.80496,192.83,24.524,0.0652693,13,0
2978,-51.5097,-96.7159,-11.4104,-12.8663,-76.279,-46.3524,204.618,115.612,0.00207119,2,0
2979,-40.6338,74.8896,-75.0523,80.3303,59.7638,-74.4441,192.322,30.6793,0.0200312,6,1
2980,50.4969,10.1232,-33.3985,-19.2908,-91.0579,-118.232,186.947,58.8947,0.000398907,3,1
2981,-7.39012,2.78887,-42.3879,1.21186,-98.6633,-73.067,222.294,108.024,0.0936846,15,0
2982,-24.6529,-18.4066,21.8489,-117.242,-43.1697,-57.7702,217.106,45.9825,0.0171548,24,1
2983,112.061,-197.398,111.363,101.331,-124,-91.4157,215.04,35.6756,0.0100617,22,1
2984,35.7602,-46.851,-6.94283,73.9736,-80.841,150.879,202.17,58.9279,0.000324924,6,1
2985,-42.5818,29.4124,15.4131,-6.35601,122.325,115.565,208.713,52.2835,0.00258354,1,1
2986,-119.75,-37.6794,127.361,-37.5867,-49.04,-179.586,236.341,31.0416,0.0984301,8,1
2987,-79.8693,55.2051,-151.401,115.656,-19.0721,-7.97464,227.082,107.94,0.0130297,16,1
2988,7.79193,-124.834,0.313083,173.826,19.5242,-185.706,202.436,86.6319,0.0386764,17,1
2989,3.49098,-121.516,-12.3539,-48.6412,-20.2053,-82.7428,193.238,108.902,0.0135591,8,0
2990,146.559,-76.1902,72.5507,-74.2415,148.772,-9.95537,171.372,85.1057,0.00183876,1,1
2991,16.0964,18.2358,48.47,44.1998,-5.18166,-112.083,215.697,97.6269,0.00101393,2,0
2992,-42.382,-61.2559,-4.23572,-70.7344,107.739,-167.642,222.588,60.3253,0.0249558,21,1
2993,102.501,52.3145,25.2968,-57.2853,-55.9551,56.523,244.415,108.047,0.000828935,14,0
2994,-50.4682,-33.0495,-41.9326,140.6,207.918,91.413,220.32,55.6954,0.00329561,5,1
2995,-171.071,-64.2934,62.5904,-31.995,-14.349,270.002,216.697,23.219,0.0033265,23,1
2996,-67.1126,65.9248,60.3167,46.0548,-67.3002,-70.527,221.636,104.144,0.00198108,15,0
2997,-102.028,84.6957,-50.7644,-54.6339,-152.126,-36.5974,233.373,117.548,0.0104312,9,1
2998,-86.9402,-129.228,153.106,-46.6085,95.2209,-131.583,193.969,73.2842,0.0217797,9,1
2999,39.5573,103.923,-14.9576,-122.239,-109.202,-29.6531,206.86,78.6094,0.0204268,22,1
3000,-36.2384,50.1199,-34.5096,-14.0008,15.5881,258.595,217.409,53.7118,0.00295957,13,1
3001,62.0507,49.9071,123.122,-164.602,-53.8542,143.355,190.36,99.9756,0.000493998,15,1
3002,-19.371,28.0842,33.0815,98.0967,71.3715,-8.72647,219.373,81.6951,0.0351848,3,0
3003,-111.982,-84.5016,2.66301,-70.2638,-188.803,82.5573,214.862,22.1378,0.000132014,18,1
3004,-3.07772,46.7221,-220.835,-137.556,154.039,73.9256,244.425,48.2144,0.016838,2,1
3005,18.2497,12.2609,-75.6369,-59.6563,-182.495,24.3297,236.791,24.9589,0.00267808,7,1
3006,-2.19302,80.619,-53.5894,49.0298,51.9542,-106.727,244.389,80.4433,0.0116121,2,1
3007,-70.0902,25.022,-159.988,67.5846,-109.317,100.816,187.349,27.8279,0.00377828,12,1
3008,-229.639,15.0412,-32.1993,90.6912,100.568,-55.8286,182.457,115.688,0.000955448,12,1
3009,-90.2251,-141.941,-139.327,53.5098,39.0245,-126.199,263.465,51.8475,0.0622855,14,0
3010,-3.51365,-74.0219,-56.3604,96.8501,29.5712,67.9292,241.22,27.8194,0.000569016,23,0
3011,-30.9186,148.188,69.7861,74.5806,44.0854,53.7516,196.016,36.1619,0.000416555,22,1
3012,-2.85579,111.303,-14.3597,-2.58517,132.114,-65.2313,224.738,111.317,0.00140833,19,1
3013,134.154,-2.00735,-118.56,-36.2407,14.0733,-55.3458,198.407,116.933,0.0443203,7,1
3014,27.9932,133.556,-91.7564,112.573,14.8038,174.801,207.185,73.423,0.000228874,18,1
3015,139.098,23.716,-48.8751,41.4318,-198.067,-10.5792,253.441,61.3498,0.00162546,10,1
3016,-49.6515,-5.05098,-68.8247,-109.588,-53.5562,-67.2917,253.209,77.463,0.00362681,3,1
3017,-106.388,-134.986,-5.75388,173.299,113.924,-28.7778,220.868,27.7403,0.029377,24,1
3018,-24.7247,-58.2021,-116.824,114.552,185.695,-124.557,226.866,103.866,0.000399866,16,1
3019,99.6637,169.805,59.0948,-92.8629,48.2552,-107.753,266.018,56.8663,0.00548248,17,1
3020,99.2029,46.8845,230.261,206.658,-30.5356,-0.140785,252.095,111.969,0.00651977,6,1
3021,102.606,22.972,-79.5369,77.4651,156.476,103.699,193.698,36.3928,0.000608485,3,1
3022,-25.364,-6.21458,137.93,67.1128,-75.3442,-46.0729,237.838,85.7573,0.00699928,20,1
3023,119.12,-4.89312,-188.445,-40.8023,-63.5394,-161.276,208.471,34.8093,0.00158993,18,1
3024,-168.152,44.4568,126.305,-51.9511,132.288,69.8634,236.881,67.4222,0.000141911,2,1
3025,32.9408,-44.0804,-13.9182,-4.44134,28.2047,-27.6815,231.319,74.651,0.000272955,10,0
3026,-178.547,-69.066,-163.324,3.91661,-66.943,-93.0009,208.582,99.4726,0.0236784,23,1
3027,29.8729,-32.2162,84.5297,92.9686,15.0032,-35.9106,210.456,85.786,0.0790027,0,0
3028,-135.615,1.89903,52.1208,53.4821,18.486,131.528,197.007,55.4655,0.00204214,12,1
3029,113.153,37.2309,173.251,23.2792,136.279,-27.0583,246.948,109.783,0.0164616,10,1
3030,21.6062,15.247,3.4438,-21.5808,-8.69699,66.0238,219.069,92.1946,0.0188926,1,0
3031,1.21183,-76.0071,-44.8388,-13.3117,140.674,23.8399,222.949,106.869,0.000130976,23,1
3032,68.4739,-9.13918,-71.4481,58.3231,-107.82,86.0479,228.913,53.7889,0.039892,2,1
3033,-30.8463,65.4577,-158.538,-27.3338,50.248,-12.5175,229.794,23.0254,0.0161776,12,1
3034,52.0635,157.926,-15.5465,-11.5882,19.2074,-52.2874,278.653,90.4501,0.000106429,20,0
3035,-42.0575,-71.5542,-2.46296,-44.3011,12.8243,12.2102,197.388,55.0325,0.0633022,24,0
3036,21.9017,55.8066,72.3412,76.8861,49.6701,-120.785,205.134,37.434,0.00117683,5,1
3037,-35.4656,-159.253,-19.3222,1.41808,55.0982,-102.408,202.693,58.2904,0.00979633,2,1
3038,146.601,-129.572,-8.67902,118.444,110.257,78.6121,184.343,60.4944,0.00322883,9,1
3039,95.7765,-58.1244,-24.0556,50.3337,7.66299,56.2372,223.355,115.387,0.082265,24,0
3040,-148.272,106.887,-57.603,-94.7992,5.75945,126.16,194.649,95.8876,0.000483163,23,1
3041,-152.267,-40.0662,58.0198,-5.25129,-13.7081,4.21564,247.426,86.1512,0.0114366,13,0
3042,2.92866,2.66885,-129.116,-67.0263,-41.7092,-166.051,199.769,86.1312,0.0247707,4,1
3043,29.4541,21.4632,121.392,-16.9287,28.7564,-54.3653,200.276,64.0555,0.024296,20,0
3044,5.78399,63.9377,104.029,36.9118,-60.0058,-48.4666,203.182,61.5802,0.00118874,2,0
3045,-103.211,86.5894,-100.75,135.463,-85.5924,-109.914,169.684,98.3896,0.000125542,20,1
3046,65.2031,-27.7411,54.2337,138.241,193.704,-22.961,239.246,33.1366,0.0117188,22,1
3047,168.116,-61.0924,-44.3847,-91.0442,91.1356,-133.879,227.461,54.478,0.00530717,23,1
3048,38.7418,49.5072,-122.271,87.3373,-27.3504,16.6028,184.89,71.298,0.00541429,4,1
3049,-3.21235,-0.192024,-80.9772,70.6484,-106.64,35.2839,188.105,73.6072,0.00119311,24,1
3050,113.617,126.229,-170.21,31.572,149.081,-36.6057,258.505,118.625,0.0011144,18,1
3051,192.297,-36.1533,-65.7111,-3.93504,41.0277,150.392,162.941,21.3822,0.020654,11,1
3052,-86.8243,-52.0353,-8.4644,67.4823,60.3148,-118.498,223.481,118.5,0.0707057,13,1
3053,22.6208,18.9389,-65.6329,-114.452,-33.4884,-95.5258,236.705,118.267,0.000632204,19,1
3054,32.5491,94.3922,-15.8646,121.6,75.846,20.5333,218.219,91.5764,0.000475032,6,1
3055,16.9573,60.1686,56.7735,-43.5508,146.416,-75.2253,211.277,94.4873,0.0143421,12,1
3056,-5.9594,68.4585,34.9029,186.618,144.291,-80.5524,203.792,104.747,0.0266139,14,1
3057,-33.6866,-89.0621,115.83,18.2684,-24.1431,159.829,210.388,84.7422,0.000124657,8,1
3058,14.4083,-68.4325,-15.5631,-107.603,96.4982,-17.0865,239.76,53.7374,0.00456796,7,1
3059,82.0351,-53.289,47.3433,78.5384,115.216,-36.7986,211.217,36.6347,0.0220469,16,1
3060,-21.4197,93.1738,-15.9223,-62.6136,27.9314,-120.015,206.334,70.2964,0.0910438,16,1
3061,39.1619,76.8051,111.021,73.7022,175.775,-63.0715,159.462,102.8,0.095917,20,1
3062,-219.394,13.9573,88.195,-92.3334,49.0377,-101.238,242.659,89.623,0.0277481,2,1
3063,39.0946,185.223,-92.0402,12.9726,-173.157,27.1226,224.587,54.0672,0.027565,7,1
3064,14.4713,172.864,8.40457,-45.0768,-1.53513,9.61177,167.405,36.0515,0.0194645,15,1
3065,-44.962,-49.3607,99.141,-14.4122,129.173,1.35944,232.442,117.661,0.0398094,18,0
3066,-8.51522,73.5216,-12.2364,37.4435,-170.736,66.8491,229.483,116.337,0.0516736,8,1
3067,-180.254,-9.87141,78.0552,57.2539,90.4254,-31.3124,238.022,31.1986,0.00197263,23,1
3068,-98.5541,70.2826,126.248,95.1565,-39.8327,27.9195,247,110.587,0.0886931,21,1
3069,-30.2423,-127.191,-37.0681,-70.1879,-52.678,91.7293,227.344,35.3129,0.00317467,10,1
3070,-41.4049,26.7705,-111.125,-172.483,-52.6451,61.5538,220.992,119.143,0.00106339,19,1
3071,-44.3382,17.1321,-134.276,-8.14287,47.4628,-184.345,224.035,73.7654,0.0742194,24,1
3072,-52.5898,-148.218,15.3617,-39.7546,6.31924,104.039,190.709,68.4025,0.0010466,7,1
3073,41.2224,-88.1788,-163.691,35.6082,-51.7853,-53.8651,223.472,67.6972,0.0149339,7,0
3074,-24.5011,16.0798,-36.9735,-29.9929,202.611,-0.600979,192.69,71.5261,0.0131401,19,1
3075,169.284,115.607,-159.112,23.6129,116.87,-9.67651,229.213,114.066,0.0880203,23,1
3076,-120.055,12.4697,-41.1373,-67.3808,22.2558,-27.0511,209.33,24.342,0.000769922,9,0
3077,-86.0681,42.344,-54.1304,-112.786,74.7476,108.813,199.715,27.2063,0.000336476,13,1
3078,-24.3147,-22.359,35.0209,-12.8081,-200.644,81.6164,209.88,108.76,0.096541,15,1
3079,-112.315,227.667,2.84657,-13.6414,46.1788,0.121806,252.427,64.1835,0.0879898,4,1
3080,-51.4323,126.855,111.786,88.4949,32.1384,32.1181,215.416,58.5609,0.000811707,0,1
3081,3.46309,-95.4256,-4.49797,120.046,-60.074,-16.4665,228.724,62.2423,0.0220083,15,1
3082,36.5233,-78.4776,77.8956,-13.4621,57.703,241.766,219.417,75.7739,0.00505521,8,1
3083,42.8696,-16.3636,74.3863,-78.8949,-38.4356,-9.01164,198.281,62.1251,0.00119437,10,1
3084,22.5521,46.2016,63.2255,41.3553,-38.9438,211.602,245.692,65.363,0.000485783,21,1
3085,128.533,79.7182,124.153,115.636,-17.3819,-56.8766,222.895,61.6401,0.0001087,4,1
3086,13.4472,95.0427,-93.6194,-58.4283,30.1175,110.982,240.701,52.5659,0.00257495,15,1
3087,-40.2566,1.91063,-123.417,-44.5657,-54.7274,-61.7482,189.772,83.2175,0.0229289,19,1
3088,156.727,13.891,40.4774,-120.631,75.0486,30.1403,205.746,51.8859,0.0193833,13,1
3089,-61.2825,-29.5979,102.268,43.8218,-58.8444,77.5722,201.224,103.262,0.00185714,13,1
3090,11.6433,-53.9791,-27.565,168.858,75.9401,-155.435,233.113,55.4187,0.00493896,14,1
3091,-18.2839,3.20674,-238.17,-52.2325,-45.0028,-85.3501,260.602,74.793,0.000220586,10,1
3092,60.9306,-35.2132,5.23795,-76.422,54.5153,123.342,198.192,41.8818,0.0337783,11,1
3093,164.814,3.31271,192.154,-30.8926,-45.5002,-28.7916,280.988,50.7122,0.0944112,7,0
3094,69.8823,5.05989,63.8417,-182.259,-7.17911,55.8528,140.191,30.8474,0.0918044,24,1
3095,-74.4044,-72.0125,31.1055,112.748,-91.3636,-49.805,256.431,36.016,0.00096467,23,1
3096,95.9278,1.52772,32.7363,-62.0703,92.974,-22.4845,236.6,60.1085,0.0398287,23,0
3097,-124.927,152.834,-135.73,-71.3752,23.6744,26.6105,212.76,21.0991,0.00127369,18,1
3098,-139.847,-43.9795,-97.8969,23.6625,-109.373,142.573,238.178,96.9905,0.00122024,20,1
3099,-70.5309,-1.73166,75.6788,102.09,-39.438,-28.5563,205.679,75.8044,0.00124387,16,1
3100,67.3755,17.8167,-160.346,24.6375,62.6674,-23.3278,218.966,29.5482,0.00874694,22,1
3101,-52.6397,9.87964,-52.81,-18.7791,-136.321,-163.263,197.91,84.3932,0.00810927,3,1
3102,-57.6373,-191.704,111.485,-82.7505,35.6765,61.6172,241.422,119.914,0.00643689,12,1
3103,133.143,167.692,69.0694,-107.528,8.1036,41.6239,232.692,34.42,0.000266313,8,0
3104,-46.1859,-74.541,0.540269,-48.9534,-48.2848,-2.1788,179.841,115.91,0.00636139,21,0
3105,-27.991,93.1277,56.6139,-165.762,34.734,196.778,211.821,55.5204,0.0188781,20,1
3106,-32.4294,105.688,-27.0234,17.7939,-22.0904,-9.52951,227.308,70.8248,0.000593028,16,0
3107,71.1409,26.9496,65.4017,4.56222,-35.3235,-22.9952,205.149,57.4726,0.000265117,9,0
3108,44.9638,-100.961,121.436,39.266,62.9842,-25.1836,253.357,92.4796,0.000274567,21,1
3109,-88.9427,193.242,-128.947,87.742,46.6159,129.26,175.717,44.3217,0.0122746,0,1
3110,-46.058,106.956,163.717,158.893,38.0861,78.9491,203.96,25.6351,0.00227676,8,1
3111,-16.1844,21.225,46.1788,-58.8432,52.5341,4.83628,253.905,27.8491,0.000151307,23,0
3112,30.8779,-15.897,-213.097,-110.294,40.7985,-1.20763,236.556,89.5643,0.00407189,5,1
3113,200.552,38.512,93.8367,7.01694,-176.562,155.938,237.441,40.6785,0.003554,8,1
3114,-33.8605,122.957,17.0957,-71.5381,-2.76287,-186.546,217.99,73.648,0.0143284,21,1
3115,4.64105,-22.9459,70.4486,5.0589,-55.9473,-116.185,216.232,93.9672,0.0241434,7,0
3116,-127.624,-115.434,-111.155,-125.277,-11.5608,-11.7031,226.989,44.8215,0.00129113,4,0
3117,0.177088,5.56979,-46.1221,-0.812733,279.765,6.6257,198.258,66.6701,0.00148603,13,1
3118,40.7507,27.0615,-5.31472,-130.403,-0.401849,4.84796,236.279,59.4788,0.00407371,16,1
3119,-27.3259,-20.8422,-32.3293,-145.27,-84.9125,143.092,180.208,48.9415,0.0622873,7,1
3120,80.0027,89.2016,3.60749,-13.4583,-12.3759,-77.1567,263.444,102.038,0.000505666,3,0
3121,-67.6255,5.5858,-45.037,-157.58,-77.0284,-182.183,173.977,79.2217,0.0483361,22,1
3122,-6.03929,6.35937,113.685,68.4515,-54.1642,-75.319,192.822,62.3512,0.0570683,24,1
3123,6.94275,34.2024,43.307,-41.0546,-35.0613,83.1889,228.069,107.403,0.00134479,9,1
3124,83.7365,13.0933,-154.216,154.502,-17.1656,44.5637,215.58,40.6763,0.000160201,7,1
3125,135.43,44.7234,25.8372,90.8595,-108.699,215.122,187.954,46.4818,0.000575821,13,1
3126,44.3245,-68.5646,-23.6619,77.6351,66.4964,86.2487,225.639,79.8827,0.000485004,23,1
3127,138.954,-65.9252,-50.7919,-64.0037,35.0855,3.8399,215.355,79.9797,0.00342058,0,1
3128,4.67003,-79.6553,24.9951,-183.365,-39.9294,6.73305,244.397,67.1398,0.00232409,7,1
3129,-19.31,-180.943,-22.0461,13.3093,99.7995,12.1077,265.502,24.9593,0.0250509,11,0
3130,-44.102,28.7126,28.4231,-32.0269,89.93,-181.024,232.047,71.6218,0.00585039,23,1
3131,37.135,195.707,-68.9393,-19.3916,-62.8289,129.931,187.858,112.254,0.000156694,9,1
3132,49.0811,-88.8597,-10.4237,9.91918,50.6768,67.4744,238.993,60.0152,0.0348732,12,0
3133,-82.2963,62.7233,-61.3755,-93.6976,-85.3606,1.72705,222.863,86.7004,0.000284567,19,0
3134,155.489,49.96,204.388,14.3504,28.747,-11.0491,160.319,47.6787,0.000232256,14,0
3135,-23.3566,78.4561,-74.3914,-150.918,-9.62951,19.9294,235.131,70.0962,0.0796937,22,1
3136,148.186,-110.304,-17.4641,-30.6431,-57.5311,85.7861,246.613,47.6022,0.00138825,18,1
3137,99.8639,-29.522,-159.882,33.9242,-51.578,-86.7021,176.193,87.0502,0.00196405,17,1
3138,-44.9593,-63.6431,162.438,89.5239,81.1244,-102.836,189.428,29.3443,0.061112,15,1
3139,-30.2215,-53.6836,-115.11,128.691,81.3431,135.706,201.589,76.1275,0.000468229,17,1
3140,4.7231,-75.0773,23.3332,47.0155,-12.3761,-10.9377,186.171,28.2705,0.0372522,8,0
3141,173.308,60.2573,80.9611,-66.5538,69.4461,-60.1862,226.192,91.5272,0.00252218,2,1
3142,-29.3628,1.50986,-125.787,142.368,49.8337,203.793,227.483,80.7383,0.0126989,2,1
3143,60.4537,85.7973,46.2694,-52.969,-80.8579,-80.0237,207.607,48.4836,0.0311343,17,0
3144,210.016,68.0757,-63.8476,37.975,-24.7914,41.2036,198.64,57.2188,0.00338421,15,1
3145,-56.1346,-48.555,-37.3937,-35.1417,18.0199,3.87974,239.229,86.7805,0.00138542,1,0
3146,58.0364,-59.6683,119.395,-11.1217,-38.2727,-44.8204,289.5,26.1519,0.000196678,10,0
3147,23.9826,102.071,-85.0938,-154.16,-40.1588,-17.6221,245.431,105.737,0.0247616,20,1
3148,235.304,-38.2179,-42.4151,42.8343,29.2695,-63.2994,242.153,39.2028,0.000914673,12,1
3149,-202.95,303.326,2.70931,-79.7114,-17.7392,-167.906,226.186,54.4691,0.00120099,10,1
3150,96.2957,18.1133,-20.2404,-60.6545,-121.712,-23.9075,212.659,37.3214,0.0415965,10,1
3151,55.1594,-131.744,-47.8184,82.2738,-19.4039,-7.51571,217.369,110.948,0.0013143,11,1
3152,-124.255,-123.89,148.161,7.95387,3.47702,55.471,262.833,49.4131,0.00768196,8,1
3153,59.0539,-216.18,-28.1583,-64.6406,139.196,-103.235,242.03,92.3258,0.000339918,24,1
3154,-119.473,115.598,140.414,114.649,55.5604,-25.1118,214.985,70.0337,0.0011126,24,1
3155,-83.3107,146.363,152.031,116.346,-41.1352,-88.8313,212.165,57.4575,0.000222827,13,1
3156,118.192,222.535,99.3237,-6.33071,-13.4608,133.134,227.345,47.8979,0.000460619,10,1
3157,-186.353,162.414,69.1979,-5.82813,-153.372,-81.7867,264.194,87.9754,0.000115486,11,1
3158,-7.93288,-149.112,9.09955,-65.8442,-68.1687,-89.3656,219.933,119.33,0.0111598,2,1
3159,52.5665,-68.0339,121.946,10.587,-18.0661,-103.722,209.776,99.396,0.000802927,7,0
3160,-246.176,157.976,-13.1276,-233.643,-53.7877,-43.8196,153.826,76.6737,0.000144414,3,1
3161,-14.4882,-106.222,-167.429,108.053,15.0454,155.975,230.256,105.501,0.0367873,10,1
3162,-61.9701,52.702,-66.4725,-133.334,-56.3343,-140.97,206.669,91.9315,0.00262871,7,1
3163,4.88609,-47.7976,-8.64579,-6.18762,-82.5478,-22.2061,221.462,98.1148,0.00778986,3,0
3164,54.6216,-102.728,320.041,44.4854,73.671,-33.8598,223.005,55.2876,0.000297873,13,1
3165,109.732,-62.3605,-21.022,-6.72143,85.3655,-90.7142,237.659,26.7333,0.0024625,9,1
3166,176.545,-76.7993,54.7207,-36.5801,131.733,69.2776,243.325,94.1864,0.068936,3,1
3167,36.1571,-17.02,-102.91,-7.94223,-120.811,-99.1354,198.452,115.762,0.00320646,23,1
3168,61.8685,54.5398,24.9799,-87.6431,84.3771,236.847,231.36,59.3299,0.00521961,2,1
3169,-71.464,-8.37852,21.5911,-107.591,-36.9022,-65.4605,200.628,81.6473,0.00303513,18,1
3170,73.5991,-36.6004,-53.3874,-16.1318,153.931,-140.725,242.416,104.91,0.00418459,9,1
3171,-8.02776,66.7706,23.447,65.7385,4.14807,-56.6846,192.123,104.538,0.034378,8,1
3172,50.293,79.0007,-238.849,-59.3901,-21.2429,-28.5466,199.93,74.3968,0.0017048,14,1
3173,-17.2653,-60.3827,-47.4429,-36.2472,-34.6212,29.1013,224.295,78.0541,0.000784562,11,0
3174,-163.338,66.2195,51.5033,20.9604,-49.3238,20.6893,199.855,86.8914,0.00291528,22,0
3175,-99.5727,-78.2719,33.5339,-149.325,127.426,-44.0685,243.671,55.2225,0.00238131,12,1
3176,73.9845,-90.1093,89.9862,-127.861,13.5455,69.4113,237.125,46.9209,0.0114124,20,1
3177,-200.268,-23.9355,101.486,93.6237,-174.925,-115.536,182.137,36.0643,0.00336669,23,1
3178,95.3986,26.2951,193.862,169.426,83.0441,50.8786,241.921,119.87,0.00179946,2,1
3179,-40.4276,170.916,87.573,91.595,-59.4587,51.993,211.768,81.0945,0.0119588,2,1
3180,39.465,147.705,-26.165,16.5624,-113.435,188.165,208.399,79.7788,0.00102581,23,1
3181,-54.2973,111.566,-177.762,23.3221,-46.7898,-60.2652,246.376,47.2628,0.0305691,18,1
3182,-11.5102,-150.288,-76.5058,-43.2411,-250.949,152.069,218.255,88.5586,0.0560589,7,1
3183,99.5938,10.246,-137.835,-79.5634,-33.0668,115.353,259.112,47.8446,0.000431238,14,1
3184,-44.2309,6.29367,283.318,-3.00837,-95.9764,76.8375,221.689,24.7263,0.0010087,19,1
3185,33.2749,-12.545,184.706,-65.2072,-103.098,60.1287,232.97,26.1739,0.000455206,0,1
3186,-34.4119,63.9717,29.3147,1.25994,1.00222,135.491,211.018,71.0364,0.00024003,7,1
3187,118.144,-124.639,59.8567,130.41,-126.38,199.251,234.387,39.496,0.0114631,20,1
3188,-122.091,54.6248,106.586,54.39,177.173,102.005,231.156,28.4697,0.00457841,19,1
3189,-5.34602,33.3111,-139.103,-68.4788,46.0162,111.419,227.739,73.9111,0.0027994,1,1
3190,63.5972,127.533,-51.867,31.8548,15.0241,-104.436,218.242,51.1873,0.000352298,23,1
3191,-30.9655,-140.688,-165.239,-103.403,20.0498,-28.7153,201.204,69.5905,0.00272747,24,1
3192,63.4791,-99.5232,56.6184,107.699,128.816,-23.0992,245.297,90.7591,0.00107974,17,1
3193,-70.3871,-85.1178,42.8168,-11.7075,-34.0462,30.2633,267.135,35.1341,0.00240056,19,0
3194,-173.794,-49.9329,-60.8035,87.3345,-50.0502,-32.2737,241.952,102.749,0.0038707,8,1
3195,-173.609,-53.6967,110.855,49.9829,70.8987,13.7794,243.382,89.9799,0.00119297,13,1
3196,129.583,-70.9514,-61.755,-120.669,-18.9484,197.678,229.182,57.5858,0.00127319,23,1
3197,-46.6586,-80.7426,-119.527,74.4417,112.82,28.6631,230.24,97.8126,0.0133144,7,1
3198,-59.329,-64.066,108.637,86.0226,67.5108,-27.4486,222.759,41.102,0.0378319,4,1
3199,-140.078,34.1666,4.58736,4.35282,-49.2783,51.5314,259.455,99.117,0.00113869,9,0
3200,45.2716,79.9045,38.4112,33.3665,-2.16468,-91.9949,185.048,36.7876,0.000234041,18,0
3201,116.432,6.56849,-0.31336,72.6458,66.9974,-50.594,223.37,70.8291,0.000190176,22,0
3202,-90.5943,-40.8919,-30.509,44.7847,-100.093,45.1736,249.969,20.5817,0.00715611,16,0
3203,154.548,15.9877,14.8381,140.409,48.6289,13.6734,245.37,110.86,0.0387273,8,0
3204,-68.9623,164.13,-37.141,-39.7486,76.3165,62.3361,239.678,49.7119,0.00168234,20,1
3205,49.6033,-18.3844,226.896,-106.862,-66.6425,28.4269,216.985,25.7955,0.0342775,4,1
3206,-77.993,9.58775,13.2079,-98.5145,-95.1381,25.3947,258.98,117.749,0.000134024,6,0
3207,-25.5406,113.655,54.4394,-30.9808,90.1123,-31.9114,263.703,28.9842,0.0031495,5,0
3208,87.8847,-32.3618,27.4074,-24.8149,-77.662,-55.7835,231.754,41.1329,0.00339731,6,0
3209,-241.94,149.684,59.9233,106.726,-28.0074,-9.38994,237.527,32.9953,0.000111619,12,1
3210,-124.362,-170.849,-93.9699,52.6742,-171.795,41.0321,230.998,119.296,0.000513588,15,1
3211,-5.48267,-88.3429,124.326,41.6194,-75.1638,-160.819,208.032,93.3282,0.016166,4,1
3212,-58.6629,-18.9235,-138.972,15.8776,78.1461,-59.589,242.225,30.9256,0.00294806,4,0
3213,-29.5987,-58.7193,11.0899,159.308,-18.3522,93.2386,254.84,119.652,0.00749218,2,1
3214,-93.4221,150.258,87.3022,-2.45481,67.3718,-47.1211,215.648,106.431,0.0293443,1,1
3215,-76.0013,-177.624,25.5757,-34.0693,-71.6606,149.917,171.323,76.9877,0.00130771,24,1
3216,-92.6745,26.308,40.7188,-77.9787,-95.82,-37.1631,211.828,74.0444,0.000841515,19,1
3217,-1.40187,16.6133,17.9705,-80.3922,87.9953,-78.262,222.274,84.2814,0.00597158,24,1
3218,2.08946,33.967,62.2692,154.122,160.453,-30.5762,234.058,83.5181,0.00233397,6,1
3219,72.2121,-146.373,37.9973,-300.866,-105.167,-37.2907,216.893,86.187,0.0120869,17,1
3220,48.7758,-111.867,-38.871,-195.641,20.2842,60.2358,230.546,113.208,0.00367293,12,1
3221,69.0076,13.7755,-27.3469,-23.2689,-84.5789,-12.4692,207.397,103.586,0.0771681,5,0
3222,-37.788,-134.012,24.6992,103.385,-73.6189,-6.16629,210.671,108.607,0.00829221,4,1
3223,-112.919,68.7209,153.318,38.464,32.2975,-76.1928,197.393,52.672,0.0362527,4,1
3224,-15.3413,90.5213,109.594,42.6632,40.6812,-124.643,210.121,110.856,0.00711473,21,1
3225,-52.0096,-6.62266,-104.289,-29.9789,-15.1022,-29.9541,214.987,59.6734,0.0175481,19,0
3226,-15.5693,-83.4554,54.7897,-104.469,20.4215,-60.3652,203.318,93.6206,0.000416598,12,1
